Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
agrest3,io.agrest.jaxrs2.provider,JaxrsAgExceptionMapperIT.Resource,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\provider\JaxrsAgExceptionMapperIT.java,30
agrest3,io.agrest.jaxrs2.GET,BasicIT,2,0,9,9,119,9,0,0,0.0,0,8,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\BasicIT.java,30
agrest3,io.agrest.jaxrs2.GET,BasicIT.Resource,1,0,0,0,27,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\BasicIT.java,194
agrest3,io.agrest.jaxrs2.GET,ConditionalRequestIT,2,0,2,2,34,2,0,0,0.0,0,5,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\ConditionalRequestIT.java,23
agrest3,io.agrest.jaxrs2.GET,ConditionalRequestIT.Resource,1,0,0,0,17,0,0,0,-1.0,0,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\ConditionalRequestIT.java,63
agrest3,io.agrest.jaxrs2.GET,DataResponseIT,6,0,1,1,44,1,0,0,0.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\DataResponseIT.java,13
agrest3,io.agrest.jaxrs2.GET,DataResponseIT.Resource,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\DataResponseIT.java,28
agrest3,io.agrest.jaxrs2.GET,DataResponseIT.X,4,0,0,0,24,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\DataResponseIT.java,40
agrest3,io.agrest.jaxrs2.GET,DataResponseIT.Y,1,0,0,0,9,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\DataResponseIT.java,70
agrest3,io.agrest.jaxrs2.GET,DataResponseWrappedInJaxRsIT,2,0,2,2,28,2,0,0,0.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\DataResponseWrappedInJaxRsIT.java,15
agrest3,io.agrest.jaxrs2.GET,DataResponseWrappedInJaxRsIT.Resource,0,0,0,0,10,0,0,0,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\DataResponseWrappedInJaxRsIT.java,40
agrest3,io.agrest.jaxrs2.GET,DataResponseWrappedInJaxRsIT.X,1,0,0,0,9,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\DataResponseWrappedInJaxRsIT.java,68
agrest3,io.agrest.jaxrs2.GET,ExceptionIT,2,0,4,4,38,4,0,0,0.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\ExceptionIT.java,21
agrest3,io.agrest.jaxrs2.GET,ExceptionIT.Resource,1,0,0,0,23,0,0,0,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\ExceptionIT.java,57
agrest3,io.agrest.jaxrs2.GET,SimpleResponseIT,1,0,1,1,15,1,0,0,0.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\SimpleResponseIT.java,12
agrest3,io.agrest.jaxrs2.GET,SimpleResponseIT.Resource,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\SimpleResponseIT.java,29
agrest3,io.agrest.jaxrs2.GET,SimpleResponseWrappedInJaxRsIT,1,0,2,2,17,2,0,0,0.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\SimpleResponseWrappedInJaxRsIT.java,13
agrest3,io.agrest.jaxrs2.GET,SimpleResponseWrappedInJaxRsIT.Resource,0,0,0,0,8,0,0,0,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\GET\SimpleResponseWrappedInJaxRsIT.java,34
agrest3,io.agrest.jaxrs2.junit,AgHttpResponseTester,4,0,18,17,106,22,0,0,0.1111111111111111,1,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\AgHttpResponseTester.java,19
agrest3,io.agrest.jaxrs2.junit,AgHttpTester,1,0,13,9,63,14,0,0,0.15384615384615385,1,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\AgHttpTester.java,15
agrest3,io.agrest.jaxrs2.junit,AgPojoTester,10,0,19,15,119,19,0,0,0.47368421052631576,11,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\AgPojoTester.java,40
agrest3,io.agrest.jaxrs2.junit,AgPojoTester.Builder,1,0,0,0,14,0,0,0,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\AgPojoTester.java,153
agrest3,io.agrest.jaxrs2.junit,AgPojoTester.AgModule,3,0,0,0,25,0,0,0,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\AgPojoTester.java,172
agrest3,io.agrest.jaxrs2.junit,AgTestJaxrsFeature,1,0,2,2,14,2,0,0,0.0,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\AgTestJaxrsFeature.java,10
agrest3,io.agrest.jaxrs2.junit,PojoOverlay,0,0,1,1,6,1,0,1,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\PojoOverlay.java,5
agrest3,io.agrest.jaxrs2.junit,PojoRootDataResolver,1,0,4,1,42,9,0,2,0.0,0,7,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\PojoRootDataResolver.java,19
agrest3,io.agrest.jaxrs2.junit,PojoStore,1,0,3,3,15,3,0,0,0.0,4,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\PojoStore.java,7
agrest3,io.agrest.jaxrs2.junit,PojoTest,0,0,1,0,8,1,0,0,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\PojoTest.java,5
agrest3,io.agrest.jaxrs2.junit.pojo,P1,1,0,2,2,9,2,0,0,0.0,3,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\pojo\P1.java,5
agrest3,io.agrest.jaxrs2.junit.pojo,P10,3,0,8,8,32,8,0,0,0.25,1,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\pojo\P10.java,9
agrest3,io.agrest.jaxrs2.junit.pojo,P2,2,0,4,4,16,4,0,0,0.5,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\pojo\P2.java,6
agrest3,io.agrest.jaxrs2.junit.pojo,P3,1,0,2,2,9,2,0,0,0.0,2,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\pojo\P3.java,5
agrest3,io.agrest.jaxrs2.junit.pojo,P4,1,0,2,2,9,2,0,0,0.0,1,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\pojo\P4.java,5
agrest3,io.agrest.jaxrs2.junit.pojo,P6,2,0,4,4,16,4,0,0,0.5,1,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\pojo\P6.java,6
agrest3,io.agrest.jaxrs2.junit.pojo,P7,2,0,4,4,16,4,0,0,0.5,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\pojo\P7.java,6
agrest3,io.agrest.jaxrs2.junit.pojo,P8,14,7,15,15,61,15,0,0,0.5333333333333333,1,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\pojo\P8.java,11
agrest3,io.agrest.jaxrs2.junit.pojo,P9,3,0,6,6,23,6,0,0,0.5,1,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2\src\test\java\io\agrest\jaxrs2\junit\pojo\P9.java,8
agrest3,io.agrest.jaxrs2.openapi,AgSwaggerDefaultsModule,0,0,1,1,11,1,0,0,-1.0,0,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\AgSwaggerDefaultsModule.java,9
agrest3,io.agrest.jaxrs2.openapi,AgSwaggerDefaultsModuleProvider,0,0,2,2,11,2,0,1,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\AgSwaggerDefaultsModuleProvider.java,6
agrest3,io.agrest.jaxrs2.openapi,AgSwaggerModule,2,0,4,3,42,4,0,0,0.5,1,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\AgSwaggerModule.java,12
agrest3,io.agrest.jaxrs2.openapi,AgSwaggerModule.Builder,1,0,0,0,20,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\AgSwaggerModule.java,41
agrest3,io.agrest.jaxrs2.openapi,AgSwaggerModuleInstaller,1,0,2,1,19,3,0,0,0.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\AgSwaggerModuleInstaller.java,16
agrest3,io.agrest.jaxrs2.openapi,TypeWrapper,3,0,5,0,86,8,3,0,-1.0,6,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\TypeWrapper.java,8
agrest3,io.agrest.jaxrs2.openapi,TypeWrapper.JacksonTypeWrapper,1,0,0,0,21,0,0,1,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\TypeWrapper.java,35
agrest3,io.agrest.jaxrs2.openapi,TypeWrapper.ParameterizedTypeWrapper,1,0,0,0,21,0,0,1,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\TypeWrapper.java,69
agrest3,io.agrest.jaxrs2.openapi,TypeWrapper.ClassTypeWrapper,1,0,0,0,21,0,0,1,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\TypeWrapper.java,103
agrest3,io.agrest.jaxrs2.openapi,EntityTest,2,0,10,10,218,10,0,0,0.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityTest.java,28
agrest3,io.agrest.jaxrs2.openapi,EntityTest.Resource,1,0,0,0,12,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityTest.java,196
agrest3,io.agrest.jaxrs2.openapi,EntityTest.P3,0,0,0,0,47,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityTest.java,218
agrest3,io.agrest.jaxrs2.openapi,EntityTest.P4,0,0,0,0,17,0,0,0,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityTest.java,296
agrest3,io.agrest.jaxrs2.openapi,EntityTest.P5,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityTest.java,326
agrest3,io.agrest.jaxrs2.openapi,EntityTest.P6,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityTest.java,338
agrest3,io.agrest.jaxrs2.openapi,EntityTest.P8,0,0,0,0,17,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityTest.java,350
agrest3,io.agrest.jaxrs2.openapi,EntityUpdateTest,2,0,3,3,125,3,0,0,0.0,2,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityUpdateTest.java,25
agrest3,io.agrest.jaxrs2.openapi,EntityUpdateTest.Resource,1,0,0,0,12,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityUpdateTest.java,107
agrest3,io.agrest.jaxrs2.openapi,EntityUpdateTest.P4,0,0,0,0,17,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityUpdateTest.java,132
agrest3,io.agrest.jaxrs2.openapi,EntityUpdateTest.P5,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityUpdateTest.java,162
agrest3,io.agrest.jaxrs2.openapi,EntityUpdateTest.P6,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityUpdateTest.java,174
agrest3,io.agrest.jaxrs2.openapi,EntityUpdateTest.P7,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityUpdateTest.java,186
agrest3,io.agrest.jaxrs2.openapi,EntityUpdateTest.P8,0,0,0,0,17,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\EntityUpdateTest.java,198
agrest3,io.agrest.jaxrs2.openapi,Entity_NoPropertyConflictsTest,2,0,2,2,47,2,0,0,0.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Entity_NoPropertyConflictsTest.java,22
agrest3,io.agrest.jaxrs2.openapi,Entity_NoPropertyConflictsTest.Resource,1,0,0,0,9,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Entity_NoPropertyConflictsTest.java,59
agrest3,io.agrest.jaxrs2.openapi,Entity_NoPropertyConflictsTest.P8,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Entity_NoPropertyConflictsTest.java,78
agrest3,io.agrest.jaxrs2.openapi,Entity_NoPropertyConflictsTest.P7,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Entity_NoPropertyConflictsTest.java,91
agrest3,io.agrest.jaxrs2.openapi,Entity_RelationshipsReachabilityTest,2,0,1,1,52,1,0,0,0.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Entity_RelationshipsReachabilityTest.java,19
agrest3,io.agrest.jaxrs2.openapi,Entity_RelationshipsReachabilityTest.Resource,1,0,0,0,6,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Entity_RelationshipsReachabilityTest.java,56
agrest3,io.agrest.jaxrs2.openapi,Entity_RelationshipsReachabilityTest.P9,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Entity_RelationshipsReachabilityTest.java,69
agrest3,io.agrest.jaxrs2.openapi,Entity_RelationshipsReachabilityTest.P10,0,0,0,0,11,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Entity_RelationshipsReachabilityTest.java,77
agrest3,io.agrest.jaxrs2.openapi,Entity_RelationshipsReachabilityTest.P11,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Entity_RelationshipsReachabilityTest.java,95
agrest3,io.agrest.jaxrs2.openapi,Path_GETTest,2,0,4,4,81,4,0,0,0.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Path_GETTest.java,27
agrest3,io.agrest.jaxrs2.openapi,Path_GETTest.Resource,1,0,0,0,18,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Path_GETTest.java,116
agrest3,io.agrest.jaxrs2.openapi,Path_GET_ParamsTest,2,0,6,6,57,6,0,0,0.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Path_GET_ParamsTest.java,28
agrest3,io.agrest.jaxrs2.openapi,Path_GET_ParamsTest.Resource,1,0,0,0,21,0,0,0,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Path_GET_ParamsTest.java,106
agrest3,io.agrest.jaxrs2.openapi,Path_PUTTest,2,0,3,3,70,3,0,0,0.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Path_PUTTest.java,26
agrest3,io.agrest.jaxrs2.openapi,Path_PUTTest.Resource,1,0,0,0,21,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Path_PUTTest.java,92
agrest3,io.agrest.jaxrs2.openapi,Path_PUTTest.P4,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\Path_PUTTest.java,135
agrest3,io.agrest.jaxrs2.openapi,ResponseSubresourceTest,2,0,2,2,46,2,0,0,0.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\ResponseSubresourceTest.java,19
agrest3,io.agrest.jaxrs2.openapi,ResponseSubresourceTest.Resource,1,0,0,0,9,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\ResponseSubresourceTest.java,47
agrest3,io.agrest.jaxrs2.openapi,ResponseSubresourceTest.SubR,0,0,0,0,8,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\ResponseSubresourceTest.java,64
agrest3,io.agrest.jaxrs2.openapi,ResponseSubresourceTest.P1,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\ResponseSubresourceTest.java,78
agrest3,io.agrest.jaxrs2.openapi,ResponseSubresourceTest.P2,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\ResponseSubresourceTest.java,86
agrest3,io.agrest.jaxrs2.openapi.modelconverter,AgEntityAwareModelConverter,0,0,8,0,0,16,2,1,-1.0,0,6,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\modelconverter\AgEntityAwareModelConverter.java,22
agrest3,io.agrest.jaxrs2.openapi.modelconverter,AgEntityModelConverter,4,1,5,3,51,12,0,2,0.4,2,4,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\modelconverter\AgEntityModelConverter.java,23
agrest3,io.agrest.jaxrs2.openapi.modelconverter,AgModelConverter,0,0,5,1,22,6,2,0,-1.0,0,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\modelconverter\AgModelConverter.java,12
agrest3,io.agrest.jaxrs2.openapi.modelconverter,AgProtocolModelConverter,3,0,13,3,106,23,0,2,0.23076923076923078,1,4,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\modelconverter\AgProtocolModelConverter.java,34
agrest3,io.agrest.jaxrs2.openapi.modelconverter,AgValueModelConverter,2,0,6,1,26,6,0,1,0.6666666666666666,1,1,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\modelconverter\AgValueModelConverter.java,17
agrest3,io.agrest.jaxrs2.openapi.modelconverter,PropertyAccessChecker,3,0,6,0,50,6,3,0,-1.0,3,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\modelconverter\PropertyAccessChecker.java,7
agrest3,io.agrest.jaxrs2.openapi.modelconverter,PropertyAccessChecker.AllowAll,1,0,0,0,12,0,0,1,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\modelconverter\PropertyAccessChecker.java,27
agrest3,io.agrest.jaxrs2.openapi.modelconverter,PropertyAccessChecker.CheckRead,1,0,0,0,12,0,0,1,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\modelconverter\PropertyAccessChecker.java,47
agrest3,io.agrest.jaxrs2.openapi.modelconverter,PropertyAccessChecker.CheckWrite,1,0,0,0,12,0,0,1,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\modelconverter\PropertyAccessChecker.java,67
agrest3,io.agrest.jaxrs2.openapi.parmconverter,AgProtocolParametersConverter,1,0,3,3,22,4,0,0,0.6666666666666666,0,2,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\parmconverter\AgProtocolParametersConverter.java,20
agrest3,io.agrest.jaxrs2.openapi.parmconverter,UriInfoResolver,0,0,12,2,82,20,0,0,-1.0,1,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\parmconverter\UriInfoResolver.java,20
agrest3,io.agrest.jaxrs2.openapi.parmconverter,UriInfoResolver.UriInfoQueryParameter,0,0,0,0,5,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\main\java\io\agrest\jaxrs2\openapi\parmconverter\UriInfoResolver.java,132
agrest3,io.agrest.entity,AgP1,0,0,0,0,6,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\entity\AgP1.java,3
agrest3,io.agrest.entity,AgP1,0,0,0,0,6,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs3-openapi\src\test\java\io\agrest\entity\AgP1.java,3
agrest3,io.agrest.jaxrs2.openapi.junit,TestOpenAPIBuilder,3,0,5,5,31,5,0,0,0.4,0,3,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\io\agrest\jaxrs2\openapi\junit\TestOpenAPIBuilder.java,14
agrest3,org.example.entity,NonAgP1,0,0,0,0,6,0,0,0,-1.0,0,0,C:\Users\Afi\git\csci3130\A3-agrest3\.\agrest3\agrest-jaxrs2-openapi\src\test\java\org\example\entity\NonAgP1.java,3
