Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
agrest,io.agrest.runtime.protocol,ExpParserTest,process_Map,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.runtime.protocol,ExpParserTest,process_Map,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.protocol.ExpParser.fromString; io.agrest.exp.parser.ExpRoot.getTemplate
agrest,io.agrest.runtime.protocol,ExpParserTest,process_Map_Params_String,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
agrest,io.agrest.runtime.protocol,ExpParserTest,process_Map_Params_String,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.protocol.ExpParser.fromString; io.agrest.exp.parser.ExpRoot.getTemplate; io.agrest.exp.parser.ExpRoot.getNamedParams
agrest,io.agrest.runtime.protocol,ExpParserTest,process_Map_Params_Null,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
agrest,io.agrest.runtime.protocol,ExpParserTest,process_Map_Params_Null,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.protocol.ExpParser.fromString; io.agrest.exp.parser.ExpRoot.getTemplate; io.agrest.exp.parser.ExpRoot.getNamedParams
agrest,io.agrest.runtime.protocol,SortMergerTest,merge_Array,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.protocol,SortMergerTest,merge_Array,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.ResourceEntity.getOrderings; io.agrest.access.PathChecker.ofDefault; io.agrest.runtime.entity.SortMerger.merge
agrest,io.agrest.runtime.protocol,SortMergerTest,merge_Simple,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.runtime.protocol,SortMergerTest,merge_Simple,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.ResourceEntity.getOrderings; io.agrest.access.PathChecker.ofDefault; io.agrest.runtime.entity.SortMerger.merge
agrest,io.agrest.runtime.protocol,SortParserTest,process_Array,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
agrest,io.agrest.runtime.protocol,SortParserTest,process_Array,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.protocol.Sort.getDirection; io.agrest.runtime.protocol.SortParser.parse; io.agrest.protocol.Sort.getPath
agrest,io.agrest.runtime.protocol,SortParserTest,process_Object,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.protocol,SortParserTest,process_Object,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.protocol.Sort.getDirection; io.agrest.runtime.protocol.SortParser.parse; io.agrest.protocol.Sort.getPath
agrest,io.agrest.runtime.protocol,SortParserTest,process_Simple,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.protocol,SortParserTest,process_Simple,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.protocol.Sort.getDirection; io.agrest.runtime.protocol.SortParser.parse; io.agrest.protocol.Sort.getPath
agrest,io.agrest.runtime.protocol,SortParserTest,process_Simple_ASC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.protocol,SortParserTest,process_Simple_ASC,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.protocol.Sort.getDirection; io.agrest.runtime.protocol.SortParser.parse; io.agrest.protocol.Sort.getPath
agrest,io.agrest.runtime.protocol,SortParserTest,process_Simple_DESC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.protocol,SortParserTest,process_Simple_DESC,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.protocol.Sort.getDirection; io.agrest.runtime.protocol.SortParser.parse; io.agrest.protocol.Sort.getPath
agrest,io.agrest.runtime.protocol,SortParserTest,process_Simple_ASC_INSENSITIVE,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.protocol,SortParserTest,process_Simple_ASC_INSENSITIVE,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.protocol.Sort.getDirection; io.agrest.runtime.protocol.SortParser.parse; io.agrest.protocol.Sort.getPath
agrest,io.agrest.runtime.protocol,SortParserTest,process_Simple_DESC_INSENSITIVE,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.protocol,SortParserTest,process_Simple_DESC_INSENSITIVE,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.protocol.Sort.getDirection; io.agrest.runtime.protocol.SortParser.parse; io.agrest.protocol.Sort.getPath
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth2_ToMany,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 12
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth2_ToMany,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.EntityUpdate.getToMany; io.agrest.EntityUpdate.getAttributes; io.agrest.EntityUpdate.getToOnes; io.agrest.EntityUpdate.getToManys; io.agrest.EntityUpdate.getIdParts; io.agrest.EntityUpdate.getToOneIds; io.agrest.EntityUpdate.getToManyIds
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth2_ToManyIdsEmpty,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth2_ToManyIdsEmpty,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.EntityUpdate.getToManyIds; io.agrest.EntityUpdate.getToManyIds
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth2_ToManyIdAbsent,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth2_ToManyIdAbsent,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.EntityUpdate.getToManyIds; io.agrest.EntityUpdate.getToManyIds
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth2_ToManyEmpty,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth2_ToManyEmpty,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.EntityUpdate.getToMany; io.agrest.EntityUpdate.getToManys
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth2_ToManyAbsent,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth2_ToManyAbsent,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.EntityUpdate.getToMany; io.agrest.EntityUpdate.getToManys
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth2_ToOne,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth2_ToOne,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.EntityUpdate.getAttributes; io.agrest.EntityUpdate.getIdParts; io.agrest.EntityUpdate.getToOne
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth3,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 15
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth3,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.EntityUpdate.getToMany; io.agrest.EntityUpdate.getAttributes; io.agrest.EntityUpdate.getToOnes; io.agrest.EntityUpdate.getToManys; io.agrest.EntityUpdate.getIdParts; io.agrest.EntityUpdate.getToOneIds; io.agrest.EntityUpdate.getToManyIds; io.agrest.EntityUpdate.getToOne
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth3_MaxDepth2,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
agrest,io.agrest.runtime.protocol,UpdateRequestParserTest,parse_Depth3_MaxDepth2,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.EntityUpdate.getToMany; io.agrest.runtime.jackson.IJacksonService.parseJson; io.agrest.runtime.protocol.EntityUpdateParser.parse; io.agrest.EntityUpdate.getAttributes; io.agrest.EntityUpdate.getIdParts; io.agrest.EntityUpdate.getToOne
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Defaults,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Defaults,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.AgRequest.getLimit; io.agrest.runtime.request.DefaultRequestBuilder.build; io.agrest.AgRequest.getExcludes; io.agrest.AgRequest.getStart; io.agrest.AgRequest.getSorts; io.agrest.AgRequest.getIncludes; io.agrest.AgRequest.getExp; io.agrest.AgRequest.getMapBy
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Include,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Include,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.protocol.Include.getPath; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.AgRequest.getIncludes
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Include_Array,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Include_Array,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.protocol.Include.getPath; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.AgRequest.getIncludes
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Exclude,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Exclude,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.AgRequest.getExcludes; io.agrest.protocol.Exclude.getPath
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Exclude_Array,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Exclude_Array,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.AgRequest.getExcludes; io.agrest.protocol.Exclude.getPath
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_IncludeExclude,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 7
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_IncludeExclude,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.protocol.Include.getPath; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.AgRequest.getExcludes; io.agrest.AgRequest.getIncludes; io.agrest.protocol.Exclude.getPath
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_IncludeRels,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_IncludeRels,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.protocol.Include.getPath; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.AgRequest.getIncludes
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_SortSimple_NoDir,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_SortSimple_NoDir,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.protocol.Sort.getPath; io.agrest.AgRequest.getSorts
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_SortSimple_ASC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_SortSimple_ASC,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.protocol.Sort.getDirection; io.agrest.protocol.Sort.getPath; io.agrest.AgRequest.getSorts
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_SortSimple_DESC,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_SortSimple_DESC,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.protocol.Sort.getDirection; io.agrest.protocol.Sort.getPath; io.agrest.AgRequest.getSorts
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Sort,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Sort,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.protocol.Sort.getDirection; io.agrest.protocol.Sort.getPath; io.agrest.AgRequest.getSorts
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Sort_Dupes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Sort_Dupes,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.protocol.Sort.getDirection; io.agrest.protocol.Sort.getPath; io.agrest.AgRequest.getSorts
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Exp,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.runtime.request,DefaultRequestBuilderTest,build_Exp,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.exp.parser.ExpRoot.getTemplate; io.agrest.AgRequest.getExp
agrest,io.agrest.runtime.request,DefaultRequestBuilder_IncludeObjectTest,execute_IncludeObject_Path,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.runtime.request,DefaultRequestBuilder_IncludeObjectTest,execute_IncludeObject_Path,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.protocol.Include.getPath; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.AgRequest.getIncludes
agrest,io.agrest.runtime.request,DefaultRequestBuilder_IncludeObjectTest,execute_IncludeObject_MapBy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.runtime.request,DefaultRequestBuilder_IncludeObjectTest,execute_IncludeObject_MapBy,Eager test,The tool detected the smell in this test method because the test checks the results of more than one method from class under test. The called methods are: io.agrest.protocol.Include.getPath; io.agrest.runtime.request.DefaultRequestBuilder.mergeClientParams; io.agrest.AgRequestBuilder.build; io.agrest.protocol.Include.getMapBy; io.agrest.AgRequest.getIncludes
agrest,io.agrest.j17,RecordCompilerTest,recordPropertiesRecognized,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
agrest,io.agrest.j17,RecordGET_IT,empty,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.j17,RecordGET_IT,basic,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.j17,RecordGET_IT,includes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.jaxrs2,AgJaxrsFeature_FeatureProviderTest,feature,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2,AgJaxrsFeature_FeatureProviderTest,featureProvider,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2,AgJaxrsFeature_FeatureProviderTest,autoLoadFeaturesDefault,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2,AgJaxrsFeature_FeatureProviderTest,doNotAutoLoadFeatures,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2,AgRuntimeBuilder_ExceptionMappersIT,exceptionMapper,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.provider,JaxrsAgExceptionMapperIT,exception,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,BasicIT,byId,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,BasicIT,byId_MultiKey,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,BasicIT,basic,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,BasicIT,includeToOne,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,BasicIT,noId,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,BasicIT,withTime,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,BasicIT,mapBy,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,BasicIT,collectionAttributes,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,BasicIT,getEmpty,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,ConditionalRequestIT,noRequestEtag,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.jaxrs2.GET,ConditionalRequestIT,eTag,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.jaxrs2.GET,DataResponseIT,basic,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,DataResponseWrappedInJaxRsIT,basic,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,DataResponseWrappedInJaxRsIT,dataResponseStatusIgnored,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,ExceptionIT,noData,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,ExceptionIT,noData_WithThrowable,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,ExceptionIT,noData_WithWebApplicationException,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,ExceptionIT,noData_WithWebApplicationException_InsidePipeline,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,SimpleResponseIT,write,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,SimpleResponseWrappedInJaxRsIT,basic,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.GET,SimpleResponseWrappedInJaxRsIT,explicitDataResponseStatusIgnored,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs2.openapi,EntityTest,propertiesPresentAndOrdered,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 22
agrest,io.agrest.jaxrs2.openapi,EntityTest,properties_FilterByAccess,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
agrest,io.agrest.jaxrs2.openapi,EntityTest,stringTypes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.jaxrs2.openapi,EntityTest,binaryStringTypes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.jaxrs2.openapi,EntityTest,dateTimeStringTypes,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
agrest,io.agrest.jaxrs2.openapi,EntityUpdateTest,propertiesPresentAndOrdered,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 17
agrest,io.agrest.jaxrs2.openapi,EntityUpdateTest,properties_FilterByAccess,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 5
agrest,io.agrest.jaxrs2.openapi,EntityUpdateTest,properties_MultiColumnId,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 9
agrest,io.agrest.jaxrs2.openapi,Entity_NoPropertyConflictsTest,similarProperty,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
agrest,io.agrest.jaxrs2.openapi,Entity_RelationshipsReachabilityTest,relatedIncluded,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 14
agrest,io.agrest.jaxrs2.openapi,Path_GETTest,dataResponseWithType,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
agrest,io.agrest.jaxrs2.openapi,Path_GETTest,dataResponseWithIoAgrestType,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
agrest,io.agrest.jaxrs2.openapi,Path_GETTest,responseAnnotated,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 8
agrest,io.agrest.jaxrs2.openapi,Path_GET_ParamsTest,explicitParameters,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.jaxrs2.openapi,Path_PUTTest,singleUpdate,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 6
agrest,io.agrest.jaxrs2.openapi,Path_PUTTest,updateCollection,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 10
agrest,io.agrest.jaxrs2.openapi,ResponseSubresourceTest,rootResource,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
agrest,io.agrest.jaxrs2.openapi,ResponseSubresourceTest,subresource,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
agrest,io.agrest.jaxrs3,AgJaxrsFeature_FeatureProviderTest,feature,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3,AgJaxrsFeature_FeatureProviderTest,featureProvider,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3,AgJaxrsFeature_FeatureProviderTest,autoLoadFeaturesDefault,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3,AgJaxrsFeature_FeatureProviderTest,doNotAutoLoadFeatures,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3,AgRuntimeBuilder_ExceptionMappersIT,exceptionMapper,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3.provider,JaxrsAgExceptionMapperIT,exception,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3.GET,BasicIT,byId,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3.GET,BasicIT,byId_MultiKey,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3.GET,BasicIT,basic,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3.GET,BasicIT,includeToOne,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3.GET,BasicIT,noId,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3.GET,BasicIT,withTime,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3.GET,BasicIT,mapBy,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3.GET,BasicIT,collectionAttributes,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3.GET,BasicIT,getEmpty,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
agrest,io.agrest.jaxrs3.GET,ConditionalRequestIT,noRequestEtag,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
agrest,io.agrest.jaxrs3.GET,ConditionalRequestIT,eTag,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 3
