Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
agrest,io.agrest.meta,AgEntityOverlay,writablePropFilter,4,1,1,299,0,io.agrest.access.PropertyFilter,io.agrest.access.PropertyFilter
agrest,io.agrest.meta,AgEntityOverlay,ignoreSuperReadFilter,4,1,0,309,0,,
agrest,io.agrest.meta,AgEntityOverlay,ignoreOverlaidReadFilter,4,1,0,318,0,,
agrest,io.agrest.meta,AgEntityOverlay,ignoreOverlaidCreateAuthorizer,4,1,0,329,0,,
agrest,io.agrest.meta,AgEntityOverlay,ignoreOverlaidUpdateAuthorizer,4,1,0,340,0,,
agrest,io.agrest.meta,AgEntityOverlay,ignoreOverlaidDeleteAuthorizer,4,1,0,351,0,,
agrest,io.agrest.meta,AgEntityOverlay,readFilter,4,1,1,362,0,io.agrest.access.ReadFilter,io.agrest.access.ReadFilter
agrest,io.agrest.meta,AgEntityOverlay,createAuthorizer,4,1,1,372,0,io.agrest.access.CreateAuthorizer,io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlay,updateAuthorizer,4,1,1,380,0,io.agrest.access.UpdateAuthorizer,io.agrest.access.UpdateAuthorizer
agrest,io.agrest.meta,AgEntityOverlay,deleteAuthorizer,4,1,1,388,0,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer
agrest,io.agrest.meta,AgEntityOverlay,redefineAttribute,3,1,3,396,0,io.agrest.meta.AgEntityOverlay,io.agrest.meta.AgEntityOverlay
agrest,io.agrest.meta,AgEntityOverlay,attribute,4,1,3,404,0,io.agrest.meta.AgEntityOverlay,io.agrest.meta.AgEntityOverlay
agrest,io.agrest.meta,AgEntityOverlay,redefineAttribute,3,1,5,414,0,io.agrest.meta.AgEntityOverlay,io.agrest.meta.AgEntityOverlay
agrest,io.agrest.meta,AgEntityOverlay,attribute,4,1,5,422,0,io.agrest.meta.AgEntityOverlay,io.agrest.meta.AgEntityOverlay
agrest,io.agrest.meta,AgEntityOverlay,relatedDataResolver,5,1,2,432,0,io.agrest.resolver.RelatedDataResolverFactory,io.agrest.resolver.RelatedDataResolverFactory
agrest,io.agrest.meta,AgEntityOverlay,relatedDataResolver,4,1,2,443,0,,
agrest,io.agrest.meta,AgEntityOverlay,redefineToOne,3,1,3,453,0,io.agrest.meta.AgEntityOverlay,io.agrest.meta.AgEntityOverlay
agrest,io.agrest.meta,AgEntityOverlay,toOne,5,1,3,461,0,io.agrest.resolver.RelatedDataResolverFactory,io.agrest.resolver.RelatedDataResolverFactory
agrest,io.agrest.meta,AgEntityOverlay,redefineToOne,3,1,5,473,0,io.agrest.meta.AgEntityOverlay,io.agrest.meta.AgEntityOverlay
agrest,io.agrest.meta,AgEntityOverlay,toOne,5,1,5,481,0,io.agrest.resolver.RelatedDataResolverFactory,io.agrest.resolver.RelatedDataResolverFactory
agrest,io.agrest.meta,AgEntityOverlay,redefineToOne,3,1,3,493,0,,
agrest,io.agrest.meta,AgEntityOverlay,toOne,4,1,3,501,0,,
agrest,io.agrest.meta,AgEntityOverlay,redefineToOne,3,1,5,514,0,,
agrest,io.agrest.meta,AgEntityOverlay,toOne,4,1,5,522,0,,
agrest,io.agrest.meta,AgEntityOverlay,redefineToMany,3,1,3,535,0,io.agrest.meta.AgEntityOverlay,io.agrest.meta.AgEntityOverlay
agrest,io.agrest.meta,AgEntityOverlay,toMany,5,1,3,543,0,io.agrest.resolver.RelatedDataResolverFactory,io.agrest.resolver.RelatedDataResolverFactory
agrest,io.agrest.meta,AgEntityOverlay,redefineToMany,3,1,5,555,0,io.agrest.meta.AgEntityOverlay,io.agrest.meta.AgEntityOverlay
agrest,io.agrest.meta,AgEntityOverlay,toMany,5,1,5,563,0,io.agrest.resolver.RelatedDataResolverFactory,io.agrest.resolver.RelatedDataResolverFactory
agrest,io.agrest.meta,AgEntityOverlay,redefineToMany,3,1,3,575,0,,
agrest,io.agrest.meta,AgEntityOverlay,toMany,4,1,3,583,0,,
agrest,io.agrest.meta,AgEntityOverlay,redefineToMany,3,1,5,596,0,,
agrest,io.agrest.meta,AgEntityOverlay,toMany,4,1,5,604,0,,
agrest,io.agrest.meta,AgEntityOverlay,redefineDataResolverFactory,3,1,1,617,0,io.agrest.meta.AgEntityOverlay,io.agrest.meta.AgEntityOverlay
agrest,io.agrest.meta,AgEntityOverlay,dataResolverFactory,4,1,1,625,0,io.agrest.resolver.RootDataResolverFactory,io.agrest.resolver.RootDataResolverFactory
agrest,io.agrest.meta,AgEntityOverlay,redefineDataResolver,3,1,1,633,0,io.agrest.meta.AgEntityOverlay,io.agrest.meta.AgEntityOverlay
agrest,io.agrest.meta,AgEntityOverlay,dataResolver,4,1,1,641,0,,
agrest,io.agrest.meta,AgEntityOverlay,redefineDataResolver,3,1,1,649,0,,
agrest,io.agrest.meta,AgEntityOverlay,dataResolver,9,1,1,657,0,,
agrest,io.agrest.meta,AgEntityOverlay,doFetchData,3,1,1,665,0,,
agrest,io.agrest.meta,AgEntityOverlay,toString,3,1,0,673,0,,
agrest,io.agrest.meta,AgEntityOverlayResolver,AgEntityOverlayResolver,9,1,2,15,0,io.agrest.meta.AgIdPart,io.agrest.meta.AgIdPart; io.agrest.meta.AgEntity; io.agrest.meta.AgRelationship; io.agrest.meta.AgAttribute
agrest,io.agrest.meta,AgEntityOverlayResolver,loadAttributeOverlay,3,1,1,28,0,io.agrest.meta.AgAttributeOverlay,io.agrest.meta.AgAttributeOverlay
agrest,io.agrest.meta,AgEntityOverlayResolver,loadRelationshipOverlay,3,1,1,32,0,io.agrest.meta.AgRelationshipOverlay,io.agrest.meta.AgRelationshipOverlay
agrest,io.agrest.meta,AgEntityOverlayResolver,setReadAccess,48,14,2,36,0,io.agrest.meta.AgIdPart,io.agrest.meta.AgIdPart; io.agrest.meta.AgRelationship; io.agrest.meta.AgAttribute
agrest,io.agrest.meta,AgEntityOverlayResolver,setWriteAccess,48,14,2,90,0,io.agrest.meta.AgIdPart,io.agrest.meta.AgIdPart; io.agrest.meta.AgRelationship; io.agrest.meta.AgAttribute
agrest,io.agrest.meta,AgIdPart,getName,0,1,0,12,0,,
agrest,io.agrest.meta,AgIdPart,getType,0,1,0,14,0,,
agrest,io.agrest.meta,AgIdPart,isReadable,0,1,0,16,0,,
agrest,io.agrest.meta,AgIdPart,isWritable,0,1,0,21,0,,
agrest,io.agrest.meta,AgIdPart,getDataReader,0,1,0,26,0,,
agrest,io.agrest.meta,AgRelationship,getName,0,1,0,10,0,,
agrest,io.agrest.meta,AgRelationship,getTargetEntity,0,1,0,12,0,,
agrest,io.agrest.meta,AgRelationship,isToMany,0,1,0,17,0,,
agrest,io.agrest.meta,AgRelationship,isReadable,0,1,0,19,0,,
agrest,io.agrest.meta,AgRelationship,isWritable,0,1,0,24,0,,
agrest,io.agrest.meta,AgRelationship,getDataResolver,0,1,0,29,0,,
agrest,io.agrest.meta,AgRelationshipOverlay,getName,0,1,0,8,0,,
agrest,io.agrest.meta,AgRelationshipOverlay,resolve,0,1,2,10,0,,
agrest,io.agrest.meta,AgSchema,getEntity,0,1,1,11,0,,
agrest,io.agrest.meta,BaseLazyEntity,BaseLazyEntity,3,1,1,14,0,,
agrest,io.agrest.meta,BaseLazyEntity,getDelegate,11,3,0,18,0,,
agrest,io.agrest.meta,BasePropertyOverlay,BasePropertyOverlay,4,1,2,13,0,,
agrest,io.agrest.meta,BasePropertyOverlay,propertyOrDefault,3,1,2,18,0,,
agrest,io.agrest.meta,BasePropertyOverlay,requiredProperty,7,2,2,22,0,,
agrest,io.agrest.meta,DefaultAttribute,DefaultAttribute,7,1,5,16,0,,
agrest,io.agrest.meta,DefaultAttribute,getName,3,1,0,29,0,,
agrest,io.agrest.meta,DefaultAttribute,getType,3,1,0,34,0,,
agrest,io.agrest.meta,DefaultAttribute,isReadable,3,1,0,39,0,,
agrest,io.agrest.meta,DefaultAttribute,isWritable,3,1,0,47,0,,
agrest,io.agrest.meta,DefaultAttribute,getDataReader,3,1,0,55,0,,
agrest,io.agrest.meta,DefaultAttribute,toString,3,1,0,63,0,io.agrest.meta.DefaultAttribute,io.agrest.meta.DefaultAttribute
agrest,io.agrest.meta,DefaultAttributeOverlay,DefaultAttributeOverlay,7,1,6,15,0,,
agrest,io.agrest.meta,DefaultAttributeOverlay,getName,3,1,0,32,0,,
agrest,io.agrest.meta,DefaultAttributeOverlay,resolve,3,1,1,37,0,io.agrest.meta.DefaultAttributeOverlay,io.agrest.meta.DefaultAttributeOverlay
agrest,io.agrest.meta,DefaultAttributeOverlay,resolveOverlaid,7,1,1,42,0,io.agrest.meta.AgAttribute,io.agrest.meta.AgAttribute
agrest,io.agrest.meta,DefaultAttributeOverlay,resolveNew,3,1,0,51,0,,
agrest,io.agrest.meta,DefaultEntity,DefaultEntity,14,1,12,34,0,,
agrest,io.agrest.meta,DefaultEntity,getName,3,1,0,64,0,,
agrest,io.agrest.meta,DefaultEntity,getType,3,1,0,69,0,,
agrest,io.agrest.meta,DefaultEntity,isAbstract,3,1,0,74,0,,
agrest,io.agrest.meta,DefaultEntity,getSubEntities,3,1,0,79,0,,
agrest,io.agrest.meta,DefaultEntity,getIdParts,3,1,0,84,0,,
agrest,io.agrest.meta,DefaultEntity,getIdPart,3,1,1,89,0,,
agrest,io.agrest.meta,DefaultEntity,getRelationship,3,1,1,94,0,,
agrest,io.agrest.meta,DefaultEntity,getAttribute,3,1,1,99,0,,
agrest,io.agrest.meta,DefaultEntity,getRelationships,3,1,0,104,0,,
agrest,io.agrest.meta,DefaultEntity,getAttributes,3,1,0,109,0,,
agrest,io.agrest.meta,DefaultEntity,getDataResolver,3,1,0,114,0,,
agrest,io.agrest.meta,DefaultEntity,getReadFilter,3,1,0,119,0,,
agrest,io.agrest.meta,DefaultEntity,getCreateAuthorizer,3,1,0,124,0,,
agrest,io.agrest.meta,DefaultEntity,getUpdateAuthorizer,3,1,0,129,0,,
agrest,io.agrest.meta,DefaultEntity,getDeleteAuthorizer,3,1,0,134,0,,
agrest,io.agrest.meta,DefaultEntity,resolveOverlayHierarchy,3,1,2,139,0,io.agrest.meta.DefaultEntity,io.agrest.meta.DefaultEntity
agrest,io.agrest.meta,DefaultEntity,resolveOverlayHierarchy,21,4,4,146,0,io.agrest.meta.AgEntityOverlay,io.agrest.meta.AgEntityOverlay; io.agrest.meta.DefaultEntity; io.agrest.meta.AgEntity
agrest,io.agrest.meta,DefaultEntity,combineOverlays,11,3,3,182,0,io.agrest.meta.AgEntityOverlay,io.agrest.meta.AgEntityOverlay
agrest,io.agrest.meta,DefaultEntity,toString,3,1,0,196,0,io.agrest.meta.DefaultEntity,io.agrest.meta.DefaultEntity
agrest,io.agrest.meta,DefaultIdPart,DefaultIdPart,7,1,5,16,0,,
agrest,io.agrest.meta,DefaultIdPart,getName,3,1,0,29,0,,
agrest,io.agrest.meta,DefaultIdPart,getType,3,1,0,34,0,,
agrest,io.agrest.meta,DefaultIdPart,isReadable,3,1,0,39,0,,
agrest,io.agrest.meta,DefaultIdPart,isWritable,3,1,0,47,0,,
agrest,io.agrest.meta,DefaultIdPart,getDataReader,3,1,0,55,0,,
agrest,io.agrest.meta,DefaultIdPart,toString,3,1,0,60,0,io.agrest.meta.DefaultIdPart,io.agrest.meta.DefaultIdPart
agrest,io.agrest.meta,DefaultRelationship,DefaultRelationship,8,1,6,19,0,,
agrest,io.agrest.meta,DefaultRelationship,getName,3,1,0,35,0,,
agrest,io.agrest.meta,DefaultRelationship,getTargetEntity,3,1,0,40,0,,
agrest,io.agrest.meta,DefaultRelationship,isToMany,3,1,0,45,0,,
agrest,io.agrest.meta,DefaultRelationship,isReadable,3,1,0,50,0,,
agrest,io.agrest.meta,DefaultRelationship,isWritable,3,1,0,58,0,,
agrest,io.agrest.meta,DefaultRelationship,getDataResolver,3,1,0,66,0,,
agrest,io.agrest.meta,DefaultRelationship,toString,4,1,0,71,0,io.agrest.meta.DefaultRelationship,io.agrest.meta.DefaultRelationship
agrest,io.agrest.meta,DefaultRelationshipOverlay,DefaultRelationshipOverlay,8,1,7,19,0,,
agrest,io.agrest.meta,DefaultRelationshipOverlay,getName,3,1,0,38,0,,
agrest,io.agrest.meta,DefaultRelationshipOverlay,resolve,3,1,2,43,0,io.agrest.meta.DefaultRelationshipOverlay,io.agrest.meta.DefaultRelationshipOverlay
agrest,io.agrest.meta,DefaultRelationshipOverlay,resolveOverlaid,8,1,2,48,0,io.agrest.meta.AgRelationship,io.agrest.meta.AgRelationship
agrest,io.agrest.meta,DefaultRelationshipOverlay,resolveNew,3,1,1,61,0,,
agrest,io.agrest.meta,LazyEntity,LazyEntity,4,1,2,21,0,,
agrest,io.agrest.meta,LazyEntity,getName,3,1,0,26,0,io.agrest.meta.BaseLazyEntity,io.agrest.meta.BaseLazyEntity; io.agrest.meta.AgEntity
agrest,io.agrest.meta,LazyEntity,getType,3,1,0,31,0,,
agrest,io.agrest.meta,LazyEntity,isAbstract,3,1,0,36,0,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity; io.agrest.meta.BaseLazyEntity
agrest,io.agrest.meta,LazyEntity,getSubEntities,3,1,0,41,0,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity; io.agrest.meta.BaseLazyEntity
agrest,io.agrest.meta,LazyEntity,getIdParts,3,1,0,46,0,io.agrest.meta.BaseLazyEntity,io.agrest.meta.BaseLazyEntity; io.agrest.meta.AgEntity
agrest,io.agrest.meta,LazyEntity,getIdPart,3,1,1,51,0,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity; io.agrest.meta.BaseLazyEntity
agrest,io.agrest.meta,LazyEntity,getAttributes,3,1,0,56,0,io.agrest.meta.BaseLazyEntity,io.agrest.meta.BaseLazyEntity; io.agrest.meta.AgEntity
agrest,io.agrest.meta,LazyEntity,getAttribute,3,1,1,61,0,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity; io.agrest.meta.BaseLazyEntity
agrest,io.agrest.meta,LazyEntity,getRelationships,3,1,0,66,0,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity; io.agrest.meta.BaseLazyEntity
agrest,io.agrest.meta,LazyEntity,getRelationship,3,1,1,71,0,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity; io.agrest.meta.BaseLazyEntity
agrest,io.agrest.meta,LazyEntity,getDataResolver,3,1,0,76,0,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity; io.agrest.meta.BaseLazyEntity
agrest,io.agrest.meta,LazyEntity,getReadFilter,3,1,0,81,0,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity; io.agrest.meta.BaseLazyEntity
agrest,io.agrest.meta,LazyEntity,getCreateAuthorizer,3,1,0,86,0,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity; io.agrest.meta.BaseLazyEntity
agrest,io.agrest.meta,LazyEntity,getUpdateAuthorizer,3,1,0,91,0,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity; io.agrest.meta.BaseLazyEntity
agrest,io.agrest.meta,LazyEntity,getDeleteAuthorizer,3,1,0,96,0,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity; io.agrest.meta.BaseLazyEntity
agrest,io.agrest.meta,LazyEntity,resolveOverlayHierarchy,3,1,2,101,0,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity; io.agrest.meta.BaseLazyEntity
agrest,io.agrest.meta,LazyEntity,toString,3,1,0,106,0,,
agrest,io.agrest.meta,LazySchema,LazySchema,4,1,1,20,0,,
agrest,io.agrest.meta,LazySchema,getEntity,3,1,1,25,0,io.agrest.meta.LazySchema,io.agrest.meta.LazySchema
agrest,io.agrest.meta,LazySchema,compile,9,3,1,32,0,io.agrest.compiler.AgEntityCompiler,io.agrest.compiler.AgEntityCompiler
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_attribute,10,1,0,31,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_attribute_throwingFunction,12,1,0,55,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_RootResolver,10,1,0,82,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_RootResolverFunction,10,1,0,106,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.PathChecker; io.agrest.access.UpdateAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_readFilter,11,1,0,138,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_readFilter_Additivity,14,1,0,164,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_readFilter_IgnoreOverlaid,14,1,0,195,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_readFilter_IgnoreOverlaid_NoOverlayFilter,14,1,0,228,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_createAuthorizer,11,1,0,259,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_createAuthorizer_Additivity,14,1,0,286,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.access.ReadFilter
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_createAuthorizer_IgnoreOverlaid,14,1,0,317,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.access.ReadFilter
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_updateAuthorizer,11,1,0,350,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_updateAuthorizer_Additivity,14,1,0,377,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_updateAuthorizer_IgnoreOverlaid,14,1,0,408,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,mergeResolve_updateAuthorizer_IgnoreOverlaid,15,1,0,441,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_deleteAuthorizer,11,1,0,476,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_deleteAuthorizer_Additivity,14,1,0,502,1,io.agrest.access.UpdateAuthorizer,io.agrest.access.UpdateAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_deleteAuthorizer_IgnoreOverlaid,14,1,0,533,1,io.agrest.access.UpdateAuthorizer,io.agrest.access.UpdateAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_propFilter_MakeInaccessible,7,1,0,566,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.meta.AgAttribute; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_propFilter_MakeAccessible,7,1,0,590,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.access.UpdateAuthorizer; io.agrest.meta.AgAttribute; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,AgEntityOverlayTest,resolve_propFilter_MakeIdInAccessible,10,1,0,614,1,io.agrest.access.DeleteAuthorizer,io.agrest.access.DeleteAuthorizer; io.agrest.meta.AgIdPart; io.agrest.access.UpdateAuthorizer; io.agrest.access.ReadFilter; io.agrest.access.CreateAuthorizer
agrest,io.agrest.meta,DefaultEntityTest,resolveOverlayHierarchy_NoSubclasses,8,1,0,63,1,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity
agrest,io.agrest.meta,DefaultEntityTest,resolveOverlayHierarchy_RootChanges,12,1,0,74,1,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity
agrest,io.agrest.meta,DefaultEntityTest,resolveOverlayHierarchy_ChildChanges,14,1,0,91,1,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity
agrest,io.agrest.meta,LazySchemaTest,before,4,1,0,20,0,,
agrest,io.agrest.meta,LazySchemaTest,getAgEntity_NoRelationships,10,1,0,26,1,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity
agrest,io.agrest.meta,LazySchemaTest,getAgEntity_Relationships,11,1,0,41,1,io.agrest.meta.AgEntity,io.agrest.meta.AgEntity
agrest,io.agrest.processor,BaseProcessingContext,BaseProcessingContext,4,1,2,24,0,,
agrest,io.agrest.processor,BaseProcessingContext,service,3,1,1,29,0,,
agrest,io.agrest.processor,BaseProcessingContext,service,3,1,1,39,0,,
agrest,io.agrest.processor,BaseProcessingContext,createSimpleResponse,3,1,0,49,0,io.agrest.SimpleResponse,io.agrest.SimpleResponse; io.agrest.processor.BaseProcessingContext
agrest,io.agrest.processor,BaseProcessingContext,getType,3,1,0,62,0,,
agrest,io.agrest.processor,BaseProcessingContext,getProperty,3,1,1,67,0,,
agrest,io.agrest.processor,BaseProcessingContext,setProperty,3,1,2,72,0,io.agrest.processor.BaseProcessingContext,io.agrest.processor.BaseProcessingContext
agrest,io.agrest.processor,BaseProcessingContext,getStatus,3,1,0,77,0,io.agrest.processor.BaseProcessingContext,io.agrest.processor.BaseProcessingContext
agrest,io.agrest.processor,BaseProcessingContext,setStatus,3,1,1,85,0,io.agrest.processor.BaseProcessingContext,io.agrest.processor.BaseProcessingContext
agrest,io.agrest.processor,BaseProcessingContext,getResponseStatus,3,1,0,93,0,,
agrest,io.agrest.processor,BaseProcessingContext,setResponseStatus,3,1,1,100,0,,
agrest,io.agrest.processor,BaseProcessingContext,getResponseHeaders,3,1,0,107,0,,
agrest,io.agrest.processor,BaseProcessingContext,getResponseHeaders,3,1,1,115,0,,
agrest,io.agrest.processor,BaseProcessingContext,addResponseHeader,3,1,2,123,0,io.agrest.processor.BaseProcessingContext,io.agrest.processor.BaseProcessingContext
agrest,io.agrest.processor,BaseProcessingContext,mutableResponseHeaders,6,2,0,131,0,,
agrest,io.agrest.processor,BaseProcessingContext,mutableProperties,6,2,0,139,0,,
agrest,io.agrest.processor,ExceptionMappingProcessorDecorator,ExceptionMappingProcessorDecorator,4,1,2,13,0,,
agrest,io.agrest.processor,ExceptionMappingProcessorDecorator,execute,8,1,1,18,0,io.agrest.processor.Processor,io.agrest.processor.Processor; io.agrest.runtime.AgExceptionMappers
agrest,io.agrest.processor,ExceptionMappingProcessorDecorator,andThen,3,1,1,27,0,io.agrest.processor.Processor,io.agrest.processor.Processor
agrest,io.agrest.processor,ProcessingContext,getType,0,1,0,12,0,,
agrest,io.agrest.processor,ProcessingContext,getProperty,0,1,1,14,0,,
agrest,io.agrest.processor,ProcessingContext,setProperty,0,1,2,21,0,,
agrest,io.agrest.processor,ProcessingContext,getAttribute,3,1,1,28,0,io.agrest.processor.ProcessingContext,io.agrest.processor.ProcessingContext
agrest,io.agrest.processor,ProcessingContext,setAttribute,3,1,2,36,0,io.agrest.processor.ProcessingContext,io.agrest.processor.ProcessingContext
agrest,io.agrest.processor,ProcessingContext,service,0,1,1,44,0,,
agrest,io.agrest.processor,ProcessingContext,service,0,1,1,51,0,,
agrest,io.agrest.processor,Processor,execute,0,1,1,11,0,,
agrest,io.agrest.processor,Processor,andThen,4,1,1,16,0,io.agrest.processor.Processor,io.agrest.processor.Processor
agrest,io.agrest.processor,ProcessorFactory,ProcessorFactory,5,1,2,20,0,io.agrest.processor.ProcessorFactory,io.agrest.processor.ProcessorFactory
agrest,io.agrest.processor,ProcessorFactory,composeStages,10,3,1,26,0,io.agrest.processor.Processor,io.agrest.processor.Processor
agrest,io.agrest.processor,ProcessorFactory,createProcessor,3,1,0,43,0,,
agrest,io.agrest.processor,ProcessorFactory,createProcessor,14,4,1,47,0,io.agrest.processor.Processor,io.agrest.processor.Processor
agrest,io.agrest.processor,ProcessorFactory,getStageProcessor,3,1,1,75,0,,
agrest,io.agrest.processor,ProcessorTest,createProcessors,9,1,0,17,0,,
agrest,io.agrest.processor,ProcessorTest,andThen,6,1,0,31,1,,
agrest,io.agrest.processor,ProcessorTest,andThen_Stop,7,1,0,41,1,,
agrest,io.agrest.protocol,CollectionResponse,getData,0,1,0,12,0,,
agrest,io.agrest.protocol,CollectionResponse,getTotal,0,1,0,17,0,,
agrest,io.agrest.protocol,Exclude,Exclude,3,1,1,12,0,,
agrest,io.agrest.protocol,Exclude,getPath,3,1,0,16,0,,
agrest,io.agrest.protocol,Exclude,toString,3,1,0,20,0,,
agrest,io.agrest.protocol,Exp,simple,3,1,1,24,0,io.agrest.protocol.Exp,io.agrest.protocol.Exp
agrest,io.agrest.protocol,Exp,withPositionalParams,3,1,2,28,0,io.agrest.protocol.Exp,io.agrest.protocol.Exp
agrest,io.agrest.protocol,Exp,withNamedParams,3,1,2,32,0,io.agrest.protocol.Exp,io.agrest.protocol.Exp; io.agrest.exp.parser.ExpRoot
